symbol,famtyp,ipoage,firmage,assets,famstyle,ceoname,ceo_fam,beceo,tenure,ceopattern,duality,ceo_own,ins_own,secfifshare,firstshare,control_own,power_dev
2300,3,10,25,3945090256,1,___,nofamily,2019,0,1,0,0,64.120499,41.34,22.309999,22.309999,1
2301,3,10,19,7875745829,1,___é¹,family,2013,6,1,1,0.2,64.739197,13.99,37.720001,45.759998,1
2303,3,10,12,7269432951,1,__²»_,family,2019,0,0,0,9.9499998,7.9162998,15.7,43.240002,43.240002,1
2306,3,10,20,86497886.5,2,__»§,family,2018,1,0,1,0.69999999,23.75,4.3200002,23.110001,10.323,0.43360001
2308,3,10,17,2866992974,1,ä½_å®,family,2016,3,1,1,0,40.617001,15.79,23.309999,12.7205,0.52520001
2309,3,10,12,21412147286,1,___å³,family,2019,0,0,0,0.82999998,36.295601,22.57,25.639999,32.145699,0.96240002
2311,1,10,12,18854315218,1,___,family,2010,9,1,1,0,79.567703,8.3400002,57.619999,22.903999,0.57620001
2312,1,10,22,7779929393,1,_±æ_,nofamily,2019,0,1,1,0.22,0.80010003,9.5699997,25.540001,25.540001,1
2313,1,10,16,7058296614,2,__¹³,nofamily,2019,0,1,1,0.12,51.483002,19.34,24.690001,0.92949998,0.0295
2315,1,10,12,2900861876,1,æ²___,family,2007,12,1,1,52.77,3.2716,8.9499998,52.77,52.77,1
2316,3,10,20,3071760281,2,é»___,nofamily,2019,0,1,0,7.3000002,28.1612,20.82,19.84,12.7555,0.56120002
2317,3,10,18,5506576391,2,__°¸çº,nofamily,2011,8,1,1,1.66,9.3814001,20.280001,11.37,11.37,1
2318,3,10,14,5978511781,1,____,family,2014,5,1,1,0.99000001,52.0448,7.6300001,39.57,20.1555,0.47889999
2319,3,10,23,654651989.3,2,_¨å__,family,2019,0,1,1,0,27.220699,7.6999998,26,25.987,0.99949998
2322,2,10,12,3740805641,1,_¨æ_æ´,family,2016,3,1,1,4.6999998,34.779301,14.41,31.93,21.2397,0.57980001
2323,1,10,17,1534320009,2,__»§_,nofamily,2018,1,1,1,0,65.110603,29.93,44.68,36.594002,0.80369997
2324,3,10,20,3892103181,1,_¨æ_,family,2007,12,1,1,54.040001,5.9556999,8.5,54.040001,54.040001,1
2325,3,10,12,11689735163,1,___,family,2018,1,1,0,0,6.7838998,11.66,31.190001,31.639999,1
2326,3,10,12,6866369855,1,ä½_ººå®,family,2007,12,1,0,12.67,16.064899,23.360001,18.33,34.080002,1
2327,3,10,25,4702428441,1,____,family,2006,13,1,1,36.830002,13.6989,20.700001,36.830002,51.200001,1
2328,3,10,12,3995697769,1,___å¼,nofamily,2018,1,1,0,0,0.45750001,4.6900001,36.779999,36.779999,1
2329,1,9,18,4945626396,1,___ä¸,nofamily,2019,0,1,0,0,7.0170999,14.73,31.4,31.4,1
2330,3,9,12,1920281517,1,äº__æ³,nofamily,2012,7,1,0,0.13,68.937698,26.49,42.919998,59.718201,0.93470001
2331,1,9,12,3228605274,1,å»__,nofamily,2019,0,0,0,0,25.535999,17.790001,13.73,2.4316001,0.1771
2333,3,9,12,1363055516,1,_±è_,nofamily,2007,12,1,0,4.6599998,66.760002,6.73,65.459999,65.459999,1
2334,1,9,13,2673657726,1,é»___,family,2006,13,1,1,14.04,5.3309002,11.91,14.04,,
2335,3,9,20,7831789866,1,___è¾,family,2007,12,1,1,17.059999,37.0037,27.17,31.73,34.930302,0.7159
2337,3,9,19,1577745054,1,_²è_,nofamily,2012,7,1,0,0.07,33.652699,5.4299998,32.150002,19.4042,0.54040003
2340,3,9,13,26841031825,1,___åº,nofamily,2019,0,0,0,0.02,29.2763,11.79,11.44,11.8677,0.98540002
2341,1,9,12,9563737450,1,ä¾_,family,2019,0,1,1,22.35,16.7712,17.280001,22.35,22.35,1
2342,3,9,15,4011183517,1,å¼__,family,2012,7,1,0,0.38,23.4979,15.64,20.030001,32.7686,0.97030002
2345,3,9,13,5279518655,1,å»__å®,family,2009,10,1,0,2.9000001,52.3302,24.08,28.01,21.9736,0.70910001
2346,3,9,12,2918945342,1,___å³,family,2016,3,1,0,0,62.5243,16.219999,62.52,75.629997,1
2347,3,9,12,2190150154,1,_°æå½,family,2007,12,1,1,31.4,0.34060001,10.79,31.4,41.369999,1
2348,3,9,30,1439469644,2,_¨æ__,family,2005,14,1,1,0,36.3372,30.27,19.76,39.531799,0.80070001
2350,3,9,18,3381698828,1,_³å_,nofamily,2014,5,1,0,0.090000004,50.223701,23.18,27.110001,16.543699,0.56830001
2351,3,9,12,2216771155,1,å¼__ä¸,family,2007,12,1,1,31.440001,1.9105,34.400002,31.440001,31.440001,1
2352,1,9,12,92535386808,2,___,family,2016,3,0,1,0,86.8759,18.379999,61.200001,61.138802,0.99900001
2353,3,9,12,16519403875,1,__»§ä¸,nofamily,2007,12,1,0,0.40000001,25.287201,37.639999,21.51,48.029999,1
2355,1,9,20,4846182385,2,é«_µ«_,nofamily,2014,5,1,1,0.51999998,43.465401,11.19,28.01,13.7814,0.49520001
2357,3,9,12,2577067366,2,_¡äº®_,nofamily,2014,5,0,0,0,30.3002,19.75,29.9,29.9,1
2358,1,9,19,8072105861,1,_¹å_,nofamily,2012,7,0,0,0,43.997501,30.639999,17.629999,29.8498,0.8046
2359,2,9,17,14269220603,2,__²©,nofamily,2017,2,0,0,0,57.9202,21.24,35.150002,35.150002,1
2360,1,9,13,1497196190,1,___,nofamily,2012,7,1,0,2.51,0.75239998,10.33,21.219999,21.219999,1
2361,3,9,12,3626692509,1,____,family,2007,12,1,1,23.459999,0.0066,12.75,23.459999,27.280001,1
2362,3,9,14,1300922316,1,___å¹,nofamily,2015,4,0,0,0.050000001,6.9331999,15.97,22.139999,30.690001,1
2363,3,9,25,3437787920,1,å¼_µ·_,family,2008,11,1,1,0.039999999,48.188801,5.5999999,42.240002,42.317001,1
2364,3,9,18,2646920910,1,èµµå¤§_,nofamily,2012,7,1,0,0.28999999,43.155499,12.86,35.560001,43.299999,1
2365,1,9,13,1907848551,1,_´ç__,nofamily,2013,6,0,0,0.2,6.3316998,8.8699999,21.540001,23.792999,0.94080001
2366,3,9,12,6635506831,2,å­___,nofamily,2018,1,0,0,0,49.4342,9.21,42.18,19.1411,0.44260001
2367,3,9,12,5794699859,1,____,family,2007,12,1,1,44.959999,9.8294001,7.7399998,44.959999,44.959999,1
2369,1,9,12,3940625170,1,___æ°,nofamily,2018,1,1,0,0.15000001,11.234,10.63,16.84,16.84,1
2370,3,9,18,2268340004,1,__°§_,family,2017,2,1,1,5.0599999,31.6154,20.379999,20.15,36.720001,1
2372,2,9,12,4824673069,1,__º¢_,nofamily,2007,12,1,1,0.98000002,68.494904,30.200001,38.349998,25.1087,0.3777
2373,3,9,12,16220412886,2,å¤__ä¸,family,2014,5,0,1,16.08,40.966,29.99,16.08,26.75,1
2374,1,9,12,6001618752,2,è´¡æ_,nofamily,2019,0,0,0,0,18.179399,21.66,11.98,10.3028,0.86000001
2375,3,9,12,21630126543,1,å¼___,nofamily,2019,0,0,0,0,39.905998,21.870001,32.77,53.02,1
2377,3,9,17,6651137855,1,____,nofamily,2019,0,0,0,0.01,70.694298,24.719999,36.889999,28.181,0.71329999
2378,3,9,19,3688820157,1,é»___,family,2012,7,1,0,0.050000001,64.479401,1.96,64.220001,60.366798,0.94
2380,3,9,26,2752995453,1,_¡æ__,family,2007,12,1,0,21.950001,5.6725001,31.1,25.459999,51.889999,1
2381,3,9,18,2328044904,1,æ²__æ°,nofamily,2011,8,1,0,4.0300002,17.072901,23.190001,20.92,34.230999,0.9817
2382,1,9,12,13259178844,1,___å®,nofamily,2018,1,0,0,0.02,77.487099,32.610001,34.59,15.7548,0.45089999
2384,3,9,12,31670271636,1,è¢_°¸å³,family,2007,12,1,0,15.24,27.498301,24.120001,15.24,32.09,1
2385,1,9,12,18904149244,1,å¼__å¿,nofamily,2018,1,1,0,0.37,7.7730999,8.1999998,38.400002,38.400002,1
2387,1,9,12,37151081512,2,å¼_¾·å¼,nofamily,2016,3,0,0,0.02,75.102501,24.290001,32.130001,32.130001,1
2388,3,9,16,2158328301,1,_¡å¤§å¯,nofamily,2019,0,1,0,0,51.068901,19.469999,44.75,53.466202,0.99229997
2390,3,9,24,10419401538,2,å­_»¤å¿,nofamily,2016,3,1,0,0.050000001,44.196499,20.41,21.52,18.853701,0.8761
2391,1,9,18,5142451823,1,å­___,nofamily,2015,4,1,0,0.44,5.2758999,20.6,30.6,30.6,1
2392,3,9,12,5590187130,1,èµµä_,family,2018,1,1,0,0.67000002,0.94660002,12.21,24.120001,24.799999,1
2394,3,9,17,4512173619,1,äº___,nofamily,2014,5,1,0,0.76999998,47.479401,9.6300001,38.889999,16.5443,0.4192
2395,3,9,17,1328038766,1,___ä¼,nofamily,2019,0,1,0,0,66.165298,8.6300001,64.730003,44.301201,0.68440002
2397,3,9,14,3474412097,1,___,nofamily,2015,4,1,0,5.6100001,9.9870996,33.360001,19.209999,19.209999,1
2398,1,9,15,4449050592,1,_¡æ°¸å¤,family,2007,12,1,1,17.58,4.8634,13.99,17.58,17.58,1
2399,3,9,21,15242205403,1,___,family,2007,12,1,0,0,82.893204,40.880001,38.009998,73.9972,0.96149999
2403,3,9,26,5219894984,1,____,family,2007,12,1,1,7.4699998,43.656799,18.610001,35.07,53.274502,0.95779997
2404,1,9,20,3026048199,1,å¾_¸¿,nofamily,2008,11,1,0,4.0500002,24.9368,26.290001,19.67,20.5238,0.91790003
2406,3,9,12,4024908526,1,____,nofamily,2017,2,0,0,0,0.092299998,8.9399996,27.84,31.27,1
2407,3,9,15,9042507682,1,___äº,family,2019,0,1,0,0,10.6353,7.4899998,12.79,16.5872,0.95770001
2408,1,9,12,14130817063,2,è½¦æ__,nofamily,2017,2,1,1,3.0699999,63.998402,8.0600004,56.029999,46.811501,0.80379999
2409,3,9,22,5070496766,1,æ²__,family,2007,12,1,1,24.07,22.1451,37.139999,24.07,49.32,1
2410,1,9,12,6167316188,1,è¢__,nofamily,2017,2,1,0,0.090000004,29.553699,25.389999,17.280001,17.280001,1
2411,3,9,12,22751389111,2,é¦__ç¦,nofamily,2016,3,0,0,0,53.787998,29.690001,34.07,44.849998,1
2412,1,9,21,1882905805,1,__æ¸,nofamily,2008,11,1,0,1.42,47.076099,13.57,40.139999,27.2952,0.68000001
2413,2,9,17,4584409024,,__³°,family,2015,4,0,0,2.1099999,36.6115,20.120001,9.1300001,12.68,1
2414,3,9,15,4332331647,1,å¼__,nofamily,2018,1,1,0,0.07,50.5145,34.290001,38.32,66.849998,1
2416,1,9,12,10224200141,1,_¨å__,nofamily,2015,4,1,0,0.07,63.476898,16.700001,48.369999,39.807301,0.67030001
2417,1,9,15,527594834.6,2,_¨ä_å¹,family,2018,1,1,1,16.99,9.9639997,16.08,16.99,26.470501,0.99959999
2418,1,9,12,3497573620,2,_»º_,nofamily,2019,0,0,0,0,36.015701,36.209999,15.75,27.629999,1
2420,1,9,12,2176773467,2,å¾_»º_,nofamily,2017,2,0,0,0,28.59,8.9200001,25.98,25.902399,0.99699998
2421,3,9,19,6442435779,1,__,family,2007,12,1,1,6.77,23.2349,20.43,16.040001,19.0406,0.83469999
2422,3,9,17,31485373711,1,____,family,2015,4,1,0,0.47999999,8.6360998,16.549999,26.33,26.33,1
2424,3,9,12,7058918161,1,___,nofamily,2015,4,1,0,0.02,13.5012,23.1,48.75,59.799999,1
2425,3,9,17,4978227111,1,ä½__å¨,nofamily,2019,0,0,0,0.1,33.509701,6.4299998,28.200001,32.790001,1
2426,1,9,11,13698285210,1,é«___,family,2017,2,1,1,18.08,22.7808,18.200001,18.08,18.8496,0.91949999
2428,3,9,21,2031333158,1,___ä¸,family,2008,11,1,1,0,27.4734,14.66,13.72,20.01,1
2429,1,9,12,21985744164,1,æ¬§å_,nofamily,2017,2,0,0,0,68.8004,13.49,54.5,51.505699,0.94370002
2432,1,9,24,1940253552,1,___,family,2019,0,1,1,0,35.3269,3.22,33.43,30.3645,0.90829998
